record_ID,well_ID,pump_fixed,pump_working,activity_date,village_name,prefecture,Latitude,Longitude,pump_type,sous_prefecture,payment,service_visit_type
17991,A1029,oui,oui,10/25/2016,BOGOMO,lobaye,3.894022,18.14508,india_mark_2,mbaiki,0,
20169,A1029,oui,oui,03/13/2017,BOGOMO,lobaye,3.894049,18.1451,india_mark_2,mbaiki,0,
32775,A1029,non,non,10/13/2018,BOGOMO,Lobaye,3.894041,18.14501,india_mark_2,Mbaiki,0,eep
,A1029,decommissioned,decommissioned,12/31/2018,BOGOMO,,,,decommissioned,,,
21384,A1030,oui,oui,06/16/2017,BOYOMA 2,lobaye,4.090875,18.22529,india_mark_2,mbaiki,0,
23874,A1030,oui,oui,11/08/2017,BOYOMA 2,lobaye,4.09087,18.2253,india_mark_2,mbaiki,0,2017-11-08 07:43:00
26835,A1030,oui,oui,03/07/2018,BOYOMA 2,,4.090893,18.22527,india_mark_2,,0,eep
34538,A1030,oui,oui,12/19/2018,BOYOMA 2,lobaye,4.090891,18.22527,india_mark_2,mbaiki,0,eep
17979,A1031,oui,oui,10/22/2016,KPEKETO,lobaye,4.177585,18.23461,india_mark_2,mbaiki,0,
21396,A1031,oui,oui,06/16/2017,KPEKETO,lobaye,4.177643,18.2346,india_mark_2,mbaiki,0,
23592,A1031,oui,oui,11/08/2017,KPEKETO,lobaye,4.177582,18.23463,india_mark_2,mbaiki,0,2017-11-08 08:40:06
26814,A1031,oui,oui,03/07/2018,KPEKETO,,4.177608,18.23456,india_mark_2,,0,eep
21390,A1032,oui,oui,06/16/2017,BOGBATE,lobaye,4.158197,18.23504,india_mark_2,mbaiki,0,
23586,A1032,oui,oui,11/08/2017,BOGBATE,lobaye,4.158181,18.23507,india_mark_2,mbaiki,0,2017-11-08 08:16:40
26820,A1032,oui,oui,03/07/2018,BOGBATE,,4.158179,18.23503,india_mark_2,,0,eep
18216,A1033,oui,oui,11/08/2016,COLONIE CAPABLE,lobaye,3.903374,17.92054,india_mark_2,mbaiki,0,
20214,A1033,oui,oui,03/14/2017,COLONIE CAPABLE,lobaye,3.903309,17.92051,india_mark_2,mbaiki,0,
21624,A1033,oui,oui,06/28/2017,COLONIE CAPABLE,lobaye,3.90334,17.92053,india_mark_2,mbaiki,0,
23820,A1033,oui,oui,11/23/2017,COLONIE CAPABLE,lobaye,3.903267,17.92053,india_mark_2,mbaiki,0,2017-11-23 10:32:56
27609,A1033,oui,oui,04/04/2018,COLONIE CAPABLE,,3.903292,17.92051,india_mark_2,,0,eep
34457,A1033,oui,oui,12/13/2018,COLONIE CAPABLE,lobaye,3.903316,17.92053,india_mark_2,mbaiki,0,eep
27312,A1034,oui,oui,03/20/2018,GOUDIGOUDI CROISEMENT,,3.854253,17.8738,india_mark_2,,0,eep
35132,A1034,oui,oui,12/18/2018,GOUDIGOUDI CROISEMENT,Lobaye,3.854239,17.87381,india_mark_2,Mbaiki,0,eep
222,A1035,oui,oui,03/01/2012,Yamoussoukro,,3.646795,18.01713,hydro_india,,,
18072,A1035,oui,oui,10/28/2016,YAMOUSSOUCRO SCAD 9,lobaye,3.646752,18.01713,hydro_india,mbaiki,0,
20028,A1035,oui,oui,03/03/2017,YAMOUSSOUCRO SCAD 9,lobaye,3.646781,18.01714,india_mark_2,mbaiki,0,
23733,A1035,oui,oui,11/18/2017,YAMOUSSOUCRO SCAD 9,lobaye,3.646773,18.0172,hydro_india,mbaiki,0,2017-11-18 10:58:19
27222,A1035,oui,oui,03/17/2018,YAMOUSSOUCRO SCAD 9,,3.646774,18.01717,hydro_india,,16000,eep
18210,A1036,oui,oui,11/08/2016,BOUKOKO 2 COLONIE,lobaye,3.90102,17.93671,india_mark_2,mbaiki,0,
20223,A1036,oui,oui,03/14/2017,BOUKOKO 2 COLONIE,lobaye,3.901037,17.93672,india_mark_2,mbaiki,0,
21618,A1036,oui,oui,06/28/2017,BOUKOKO 2 COLONIE,lobaye,3.901015,17.93672,india_mark_2,mbaiki,0,
23823,A1036,oui,oui,11/23/2017,BOUKOKO 2 COLONIE,lobaye,3.901004,17.93672,india_mark_2,mbaiki,0,2017-11-23 10:49:03
27603,A1036,oui,oui,04/04/2018,BOUKOKO 2 COLONIE,,3.901019,17.9367,india_mark_2,,0,eep
18207,A1037,oui,oui,11/08/2016,BOUKOKO 3,lobaye,3.889232,17.93125,india_mark_2,mbaiki,0,
20208,A1037,oui,oui,03/14/2017,BOUKOKO 3,lobaye,3.889261,17.93136,india_mark_2,mbaiki,0,
21615,A1037,oui,oui,06/28/2017,BOUKOKO 3,lobaye,3.889195,17.93129,india_mark_2,mbaiki,0,
27303,A1037,oui,oui,03/20/2018,BOUKOKO 3,,3.889212,17.93132,india_mark_2,,0,eep
35153,A1037,oui,oui,12/18/2018,BOUKOKO 3,Lobaye,3.889183,17.9313,india_mark_2,Mbaiki,0,eep
20163,A1038,oui,oui,03/13/2017,BANGUI BOUCHIA Nord,lobaye,3.842564,18.16835,india_mark_2,mbaiki,0,
32781,A1038,oui,oui,10/13/2018,Bangui Bouchia Nord,Lobaye,3.842396,18.16835,india_mark_2,Mbaiki,0,eep
34418,A1039,oui,oui,12/11/2018,GANZA,lobaye,3.981291,17.59441,india_mark_2,mbaiki,0,eep
34691,A1040,problem,oui,12/11/2018,BOKOKA,lobaye,3.988175,17.59621,india_mark_2,mbaiki,0,eep
34688,A1041,oui,oui,12/11/2018,BONGUENGUETE,lobaye,4.010657,17.60462,india_mark_2,mbaiki,0,eep
34682,A1043,non,non,12/11/2018,BONGUELET,lobaye,4.017445,17.61285,india_mark_2,mbaiki,0,eep
34406,A1045,non,non,12/11/2018,BIMBO 1,lobaye,4.072526,17.67395,india_mark_2,boda,0,eep
18117,A1046,oui,oui,11/01/2016,BOKOMA 2,lobaye,3.722469,17.86813,hpv_60,mbaiki,0,
20019,A1046,oui,oui,03/03/2017,BOKOMA 2,lobaye,3.722387,17.86805,hpv_60,mbaiki,0,
21501,A1046,oui,oui,06/22/2017,BOKOMA 2,lobaye,3.722521,17.86809,hpv_60,mbaiki,0,
23694,A1046,oui,oui,11/15/2017,BOKOMA 2,lobaye,3.722334,17.86813,hpv_60,mbaiki,0,2017-11-15 15:35:35
27345,A1046,oui,oui,03/21/2018,BOKOMA 2,,3.722425,17.86807,hpv_60,,10000,eep
34880,A1046,oui,oui,12/07/2018,BOKOMA 2,Lobaye,3.722351,17.86813,hpv_60,Mbaiki,0,eep
34415,A1047,problem,oui,12/11/2018,BOBALANGA,lobaye,3.996111,17.59691,india_mark_2,mbaiki,0,eep
27576,A1048,oui,oui,04/03/2018,KELI 2 B,,4.2022,17.61555,india_mark_2,,0,eep
27507,A1049,oui,oui,03/30/2018,ALI QARTIER,,4.315481,17.46688,india_mark_2,,0,eep
22707,A105,non,non,09/05/2017,SCED MC,sanghambaere,,,hpv_60,bayanga,0,
27663,A105,decommissioned,decommissioned,04/23/2018,SCED MC,,,,hpv_60,,,monitor
18213,A1050,oui,oui,11/08/2016,BOUKOKO COLONIE CAPABLE,lobaye,3.902938,17.9319,india_mark_2,mbaiki,0,
20211,A1050,oui,oui,03/14/2017,BOUKOKO COLONIE CAPABLE,lobaye,3.902949,17.93192,india_mark_2,mbaiki,0,
21621,A1050,oui,oui,06/28/2017,BOUKOKO COLONIE CAPABLE,lobaye,3.902951,17.93195,india_mark_2,mbaiki,0,
27606,A1050,oui,oui,04/04/2018,BOUKOKO COLONIE CAPABLE,,3.902915,17.93194,india_mark_2,,0,eep
34460,A1050,oui,oui,12/12/2018,BOUKOKO COLONIE CAPABLE,lobaye,3.902932,17.93195,india_mark_2,mbaiki,0,eep
21246,A1052,oui,oui,05/13/2017,PIKAM,ouhampende,6.44374,15.63867,india_mark_2,bocaranga,0,
26364,A1052,oui,oui,03/06/2018,PIKAM,,6.443773,15.6388,india_mark_2,,0,eep
33627,A1052,oui,oui,10/22/2018,PIKAM,Ouham Pende,6.443708,15.63886,hydro_india,Bocaranga,0,eep
21189,A1053,oui,oui,05/13/2017,SANGUERE PENDE,ouhampende,6.732676,15.53526,india_mark_2,bocaranga,0,
26409,A1053,oui,oui,03/08/2018,SANGUERE PENDE,,6.732795,15.53522,india_mark_2,,0,eep
283,A1055,oui,oui,02/23/2012,Quartier charite,,7.004558,15.64075,hpv_60,,,
18696,A1055,oui,oui,11/18/2016,BOCARANGA CHARITE,ouhampende,7.004544,15.6408,hpv_60,bocaranga,0,
20592,A1055,oui,oui,03/09/2017,BOCARANGA CHARITE,ouhampende,7.004571,15.64066,hpv_60,bocaranga,0,
24624,A1055,oui,oui,12/21/2017,BOCARANGA CHARITE,ouhampende,,,hpv_60,bocaranga,0,
26400,A1056,oui,oui,03/08/2018,MBOTOGA Marche,,6.643985,15.56128,india_mark_2,,,monitor
18255,A106,oui,oui,11/03/2016,TANGA MAIRIE,sanghambaere,3.523862,16.05843,hpv_60,nola,16000,
19515,A106,oui,oui,02/10/2017,TANGA MAIRIE,sanghambaere,3.523907,16.05844,hpv_60,nola,16000,
22743,A106,oui,oui,09/09/2017,TANGA MAIRIE,sanghambaere,3.523869,16.05843,hpv_60,nola,16000,
31188,A106,oui,oui,08/08/2018,TANGA MAIRIE,sanghambaere,3.523895,16.05842,hpv_60_2000,nola,16000,eep
17498,A1060,oui,oui,07/17/2016,BANDA,ouhampende,6.738618,16.3352,india_mark_2,paoua,0,
21138,A1060,oui,oui,05/09/2017,BANDA,ouhampende,6.738617,16.33524,india_mark_2,paoua,0,
25461,A1060,oui,oui,01/19/2018,Banda,ouhampende,6.738634,16.33526,india_mark_2,paoua,0,eep
29070,A1060,oui,oui,06/08/2018,BANDA,,6.738615,16.33524,india_mark_2,,0,eep
349,A1061,oui,oui,02/16/2012,College saint augustin de bozoum,,6.318253,16.36966,hpv_60,,16000,
17465,A1061,oui,oui,07/13/2016,College saint augustin de bozoum,ouhampende,6.318236,16.36966,hpv_60,bozoum,0,
19842,A1061,oui,oui,02/15/2017,College saint augustin de bozoum,ouhampende,6.318287,16.36968,hpv_60,bozoum,48000,
22272,A1061,oui,oui,07/18/2017,College saint augustin de bozoum,ouhampende,6.318286,16.36975,hpv_60,bozoum,0,
23433,A1061,oui,oui,10/31/2017,College saint augustin de bozoum,ouhampende,6.318274,16.36962,hpv_60,bozoum,0,
25566,A1061,oui,oui,01/29/2018,Lycee saint augustin de bozoum.,ouhampende,6.318287,16.36968,hpv_60,bozoum,48000,eep
28695,A1061,oui,oui,06/04/2018,College saint augustin de bozoum,,6.31822,16.36967,hpv_60,,48000,eep
35108,A1061,oui,oui,12/12/2018,College saint augustin de bozoum,Ouham Pende,6.318205,16.36963,hpv_60,Bozoum,0,eep
355,A1062,oui,oui,02/20/2012,Konkere 2,ouhampende,6.371678,16.33887,india_mark_2,bozoum,,
21186,A1063,oui,oui,05/13/2017,BOKAYAN BOMBAYE,ouhampende,6.877435,15.55268,hpv_60,bocaranga,0,
24669,A1063,oui,oui,12/22/2017,BOKAYAN BOMBAYE,ouhampende,,,hpv_60,bocaranga,0,
26595,A1065,oui,oui,03/14/2018,SALO ECOLE PREFECTOR 1,,3.1841,16.11903,hpv_60,,,monitor
31296,A1065,non,non,08/17/2018,SALO ECOLE PREFECTOR 1,sanghambaere,3.184078,16.11909,hpv_60_2000,,,monitor
34409,A1066,problem,non,12/11/2018,BOSSOBO,lobaye,4.025077,17.61912,india_mark_2,mbaiki,0,eep
33993,A1067,oui,non,11/03/2018,GBAKOTA,Ouham,6.073324,17.43866,india_mark_2,Bossangoa,0,eep
29274,A1069,oui,oui,06/13/2018,Bokayan dispensaire,,6.118359,15.85401,india_mark_2,,0,eep
17009,A107,oui,oui,06/16/2016,TAWI,mamberekadei,4.771986,16.72482,hpv_60,gadzi,0,
20856,A107,oui,oui,05/08/2017,TAWI,mamberekadei,4.771946,16.72484,hpv_60,gadzi,0,
22506,A107,oui,oui,09/07/2017,TAWI,mamberekadei,4.771971,16.7248,hpv_60,gadzi,0,
32022,A1070,non,non,09/19/2018,MATO,Lobaye,4.598763,17.22852,india_mark_2,Boganangone,,monitor
19107,A1071,oui,oui,02/12/2017,NGARAMON Nord,ombelampoko,5.131943,17.14649,india_mark_2,yaloke,0,
21792,A1071,oui,oui,07/08/2017,NGARAMON NORD,ombelampoko,5.131953,17.14638,india_mark_2,yaloke,0,
24486,A1071,oui,oui,12/10/2017,NGARAMON NORD,ombelampoko,5.131923,17.14638,india_mark_2,yaloke,0,
31908,A1071,oui,oui,09/14/2018,NGARAMON NORD,Ombella M Poko,5.131927,17.14639,india_mark_2,Yaloke,,monitor
26457,A1072,oui,oui,03/12/2018,Boukaya Musulman,,6.880021,15.55322,hpv_60,,,monitor
25989,A1073,oui,oui,03/03/2018,Bokangua Ecole,,6.117233,15.8534,india_mark_2,,,monitor
19497,A109,oui,oui,02/22/2017,WATONGO,sanghambaere,,,hpv_60,nola,0,
22830,A109,oui,oui,09/22/2017,WATONGO,sanghambaere,,,hpv_60,nola,0,
18336,A111,oui,oui,11/12/2016,YANTCHI,sanghambaere,3.461396,15.49428,hpv_60,nola,16000,
22797,A111,oui,oui,09/20/2017,YANTCHI,sanghambaere,,,hpv_60,nola,16000,
26709,A111,oui,oui,03/29/2018,YANTCHI,,3.461437,15.49431,hpv_60,,16000,eep
31263,A111,oui,oui,08/10/2018,YANTCHI,sanghambaere,3.461433,15.49427,hpv_60_2000,nola,16000,eep
26673,A112,oui,oui,03/26/2018,YOMBO,,3.44078,16.37708,hpv_60,,16000,eep
31245,A112,oui,oui,08/15/2018,YOMBO,sanghambaere,3.440789,16.37706,hpv_60_2000,bayanga,16000,eep
19476,A113,oui,oui,02/20/2017,YONDO ECOLE,sanghambaere,3.039635,16.26877,hpv_60,bayanga,0,
18333,A114,oui,oui,11/12/2016,ZIENDI MC Est,sanghambaere,3.406764,15.69813,hpv_60,nola,0,
22806,A114,oui,oui,09/17/2017,ZIENDI MC,sanghambaere,,,hpv_60,nola,0,
31218,A114,oui,oui,08/10/2018,ZIENDI MC Est,sanghambaere,3.406711,15.69815,hpv_60_2000,nola,,monitor
18330,A115,oui,oui,11/12/2016,ZIENDI village Ouest,sanghambaere,3.407516,15.69552,hpv_60,nola,0,
22803,A115,oui,oui,09/18/2017,ZIENDI VILLAGE,sanghambaere,,,hpv_60,nola,0,
31221,A115,non,non,08/10/2018,ZIENDI VILLAGE,sanghambaere,3.407484,15.69544,hpv_60_2000,nola,,monitor
33735,A116,oui,oui,10/28/2018,ABBA 1,Nana Mambere,5.331545,15.15125,hpv_60_2000,Abba,16000,eep
21009,A117,oui,oui,05/07/2017,Abba 2 Nord,nanamambere,5.335027,15.15328,hpv_60,abba,16000,
33738,A117,oui,oui,10/28/2018,ABBA 2,Nana Mambere,5.335079,15.15331,hpv_60_2000,Abba,16000,eep
33729,A118,oui,oui,10/28/2018,ABBA Centre de Sante,Nana Mambere,5.328644,15.14955,india_mark_2,Abba,0,eep
20283,A12,oui,oui,03/07/2017,KASSAI 2,mamberekadei,4.270742,15.79991,hpv_60,berberati,16000,
23127,A12,oui,oui,11/01/2017,KASSAI 2,mamberekadei,4.270798,15.7998,hpv_60,berberati,0,
24969,A12,oui,oui,01/18/2018,KASSAI 2 BELLE MONTAGNE,mamberekadei,4.270855,15.7999,hpv_60,berberati,,rapid_response
25779,A12,oui,oui,03/20/2018,Kassai 2,,4.270783,15.79983,hpv_60,,,monitor
30408,A12,oui,oui,08/02/2018,Kassai 2,mamberekadei,4.270812,15.7998,hpv_60,berberati,,monitor
17408,A121,oui,oui,07/19/2016,ASECNA BOUAR,nanamambere,5.948997,15.63787,india_mark_2,bouar,16000,
22320,A121,oui,oui,07/17/2017,ASECNA BOUAR,nanamambere,,,hpv_60,bouar,0,
32514,A121,oui,oui,10/06/2018,ASECNA BOUAR,Nana Mambere,5.949068,15.63793,india_mark_2,Bouar,0,eep
18948,A122,oui,oui,01/24/2017,BABASSO,mamberekadei,4.486486,15.84128,hpv_60,berberati,8000,
20775,A122,oui,oui,05/02/2017,BABASSO,mamberekadei,4.486424,15.84129,hpv_60,berberati,17000,
25038,A122,oui,oui,01/17/2018,BABASSO,mamberekadei,4.486485,15.84129,hpv_60,berberati,0,eep
29967,A122,oui,oui,06/30/2018,BABASSO,mamberekadei,4.486493,15.8413,hpv_60,berberati,16000,eep
30975,A122,oui,oui,08/17/2018,BABASSO,mamberekadei,4.4865,15.8413,hpv_60,berberati,0,eep
30057,A123,oui,oui,07/05/2018,BABAZA BOUAR,nanamambere,5.375088,15.09436,hpv_60,baboua,,monitor
33723,A123,oui,oui,10/28/2018,BABAZA BOUAR,Nana Mambere,5.375057,15.09433,hpv_60_2000,Baboua,16000,eep
21057,A124,oui,oui,05/10/2017,Baboua  campagne,nanamambere,5.80609,14.83663,hpv_60,baboua,16000,
21039,A126,oui,oui,05/09/2017,Baboua tongo Ecole maternelle,nanamambere,5.801174,14.84366,hpv_60,baboua,0,
33939,A126,non,non,11/02/2018,BABOUA TONGO ECOLE MATERNELLE,Nana Mambere,5.80095,14.84362,india_mark_2,Baboua,0,eep
21045,A127,oui,oui,05/08/2017,HOPITAL BABOUA,nanamambere,,,hpv_60,baboua,0,
33933,A127,oui,oui,11/02/2018,BABOUA HOPITAL,Nana Mambere,5.787991,14.8239,hpv_60_2000,Baboua,16000,eep
31440,A128,decommissioned,non,09/05/2018,,,,,hpv_60,,,
16952,A129,oui,oui,06/10/2016,BANZOUM,mamberekadei,4.327789,15.81368,hpv_60,berberati,6000,
18939,A129,oui,oui,01/24/2017,BANZOUM,mamberekadei,4.327769,15.81365,hpv_60,berberati,0,
20766,A129,oui,oui,05/02/2017,BANZOUM,mamberekadei,4.327635,15.81365,hpv_60,berberati,0,
22443,A129,oui,oui,09/03/2017,BANZOUM,mamberekadei,4.327648,15.81363,hpv_60,berberati,0,
31689,A129,non,non,09/07/2018,BANZOUM,Mambere Kadei,4.327624,15.81363,hpv_60_2000,Berberati,,monitor
34158,A129,oui,non,11/09/2018,BANZOUM,Mambere Kadei,4.327633,15.81365,hydro_india,Berberati,0,eep
30993,A13,oui,oui,08/23/2018,Berberati Hopital 3,mamberekadei,4.263011,15.78898,electric,berberati,,monitor
21036,A130,oui,oui,05/08/2017,Barde,nanamambere,5.807326,15.00279,hpv_60,baboua,0,
33909,A130,oui,oui,10/30/2018,BARDE,Nana Mambere,5.807361,15.00287,india_mark_2,Baboua,10000,eep
17309,A131,oui,oui,07/08/2016,BARKA BONGO,nanamambere,5.600427,16.31158,hpv_60,baoro,0,
32379,A131,oui,non,09/28/2018,BARKA BONGO,Nana Mambere,5.596594,16.37672,hpv_60,Baoro,15000,eep
17411,A133,oui,oui,07/06/2016,Batoko,nanamambere,5.526428,15.95066,hpv_100,baoro,0,
22080,A133,oui,oui,07/03/2017,Batoko,nanamambere,,,hpv_100,baoro,0,
32418,A133,non,non,09/30/2018,Batoko,Nana Mambere,5.526464,15.95066,hydro_india,Baoro,0,eep
17243,A135,non,oui,07/05/2016,BAYANGA DIDI 1,nanamambere,5.300865,15.79476,hpv_60,baoro,0,
32394,A135,non,non,09/29/2018,Bayanga DIDI 1,Nana Mambere,5.30089,15.79473,hpv_60,Baoro,0,eep
17246,A136,oui,oui,07/05/2016,BAYANGA DIDI 2 MC,nanamambere,5.302877,15.79415,hpv_60,baoro,0,
22053,A136,oui,oui,07/03/2017,BAYANGA DIDI 2 MC,nanamambere,,,hpv_60,baoro,0,
32397,A136,oui,oui,09/29/2018,Bayanga DIDI 2,Nana Mambere,5.302871,15.79413,hpv_60,Baoro,0,eep
33684,A137,oui,non,10/26/2018,BEA EEB,Nana Mambere,5.836719,15.30023,hydro_india,Bouar,15000,eep
34832,A138,oui,oui,12/05/2018,BEDENGBE,Ouham,6.451633,17.56927,india_mark_2,Bossangoa,0,eep
30168,A140,oui,oui,07/14/2018,BELOKO DOUANE Qtier Zaoro Doua,nanamambere,5.932241,14.60143,india_mark_2,baboua,,monitor
33828,A140,oui,oui,11/09/2018,BELOKO DOUANE Qtier Zaoro Doua,Nana Mambere,5.9322,14.60144,india_mark_2,Baboua,0,eep
21105,A141,oui,oui,05/12/2017,BABOUA TONGO,nanamambere,5.799332,14.84756,hpv_60,baboua,0,
30114,A141,oui,oui,07/09/2018,BABOUA tongo,nanamambere,5.799066,14.84753,hpv_60,baboua,,monitor
33759,A141,oui,oui,11/02/2018,BABOUA tongo,Nana Mambere,5.799063,14.8475,hpv_60_2000,Baboua,0,eep
35255,A142,oui,non,12/22/2018,BERA mbaiki,lobaye,3.877186,18.00314,india_mark_2,mbaiki,40000,eep
34493,A145,non,non,11/30/2018,BEYELE,Mambere Kadei,4.729126,15.81522,moino,Carnot,,monitor
17249,A148,non,oui,07/05/2016,BOGALI NANA MAMBERE,nanamambere,5.317139,15.98142,moino,baoro,0,
20994,A149,oui,oui,05/07/2017,Camp douliac,nanamambere,5.352433,15.11267,india_mark_2,abba,0,
30054,A149,oui,oui,07/05/2018,DOULIAC CAMP,nanamambere,5.352348,15.11267,india_mark_2,abba,,monitor
33726,A149,non,non,10/28/2018,DOULIAC CAMP,nanamambere,5.352369,15.11268,hpv_60_2000,abba,0,eep
396,A15,oui,oui,03/15/2012,Ndao,mamberekadei,4.269825,15.79104,hpv_60,berberati,16000,
17126,A15,problem,oui,06/28/2016,NDAO,mamberekadei,4.26978,15.79118,hpv_60,berberati,0,
20277,A15,oui,oui,03/07/2017,NDAO,mamberekadei,4.269754,15.79116,hpv_60,berberati,16000,
25725,A15,oui,oui,03/19/2018,Ndao,mamberekadei,4.269828,15.79109,hpv_60,,,monitor
30315,A15,oui,oui,07/30/2018,Ndao,mamberekadei,4.269832,15.79109,hpv_60,berberati,,monitor
34206,A15,oui,non,11/26/2018,Ndao,mamberekadei,4.269898,15.79108,hpv_60_2000,Berberati,0,rapid_response
21141,A1500,oui,oui,05/09/2017,KOUMA GANI,ouhampende,6.769468,16.33799,india_mark_2,bozoum,0,
25458,A1500,oui,oui,01/19/2018,Kouma gani,ouhampende,6.769471,16.33794,india_mark_2,paoua,0,eep
27123,A1504,oui,oui,03/15/2018,MOLLANGUE 2,,3.68185,18.20963,india_mark_2,,0,eep
32949,A1504,oui,oui,10/24/2018,MOLLANGUE 2,Lobaye,3.681828,18.20964,india_mark_2,Mbaiki,0,eep
25197,A1506,oui,oui,01/26/2018,BAMBARI ACDA CENTRE,ouaka,5.764485,20.66798,hpv_60,bambari,0,eep
17964,A1510,oui,oui,10/22/2016,KAPOU 1,lobaye,4.292904,18.28193,india_mark_2,mbaiki,0,
21411,A1510,oui,oui,06/16/2017,KAPOU 1,lobaye,4.292911,18.28193,india_mark_2,mbaiki,0,
23781,A1510,oui,oui,11/07/2017,KAPOU 1,lobaye,4.292867,18.28189,india_mark_2,mbaiki,0,2017-11-07 13:37:26
26778,A1510,oui,oui,03/06/2018,KAPOU 1,,4.292874,18.28196,india_mark_2,,0,eep
30531,A1510,oui,oui,07/24/2018,KAPOU 1,lobaye,4.292895,18.28192,india_mark_2,mbaiki,0,eep
,A1515,decommissioned,decommissioned,01/01/2018,,,,,,,,
17264,A152,oui,oui,07/06/2016,BAORO CENTRE DE SANTE,nanamambere,5.699,15.95322,hydro_india,baoro,16000,
17882,A1527,oui,oui,07/26/2016,DANZITHO,ombelampoko,4.518263,18.47215,hpv_60,bimbo,16000,
19551,A1527,oui,oui,02/03/2017,DANZITHO,ombelampoko,4.518195,18.47217,hpv_60,bimbo,16000,
24771,A1527,problem,oui,01/17/2018,DANZITHO,ombelampoko,4.518313,18.47217,hpv_60,bimbo,,eep
28950,A1527,oui,oui,06/07/2018,DAZITHO,,4.518277,18.47215,hpv_60,,0,eep
31050,A1527,oui,oui,08/22/2018,DAZITHO,ombelampoko,4.518308,18.47212,hpv_60,bimbo,0,eep
32289,A1529,oui,oui,07/03/2018,KAIMBA,Ombella M Poko,4.405064,18.56739,hpv_60,Bimbo,0,eep
32622,A153,non,non,10/12/2018,CHRIST SAUVEUR,Nana Mambere,5.933539,15.61141,hydro_india,Bouar,0,eep
30939,A1530,oui,oui,08/10/2018,KOLONGO 3 BOEING,ombelampoko,4.396257,18.51446,hpv_60,bimbo,0,eep
33309,A1530,oui,oui,08/10/2018,KOLONGO 3 BOEING,ombelampoko,4.396253,18.51444,hpv_60,bimbo,0,eep
