record_ID,Latitude,Longitude,service_visit_type,well_ID,village_name,prefecture,sous_prefecture,wells::mission_id,team_number,activity_date,population_estimate,pop_use,pump_type,pump_working,pump_fixed,payment
44398,5.032029,18.662258,EEP traditionnel,F1947,Binima B,Ombella M'Poko,Damara,OM_Mission_2,EEP 2,1/22/2020,464,153,Vergnet HPV 60 2000,Oui,Oui,
44767,5.419647,15.973012,EEP traditionnel,F1711,Samba Bougoulou,Nana-Mambere,Baoro,NM_Mission_1,EEP 3,1/22/2020,400,400,Vergnet HPV 100,Non,Oui,
44155,4.205934,18.250206,EEP traditionnel,Z0010,Bossongo 4,LOBAYE,Mbaïki,1,EEP 4,1/22/2020,2000,120,India MARK 2,Oui,Oui,
44158,4.21138,18.253451,EEP traditionnel,Z007,Bossongo 2A,LOBAYE,Mbaïki,1,EEP 4,1/22/2020,1500,100,India MARK 2,Oui,Oui,
44401,5.029181,18.661661,Visite de suivi,R617,Binima A,Ombella M'Poko,Damara,OM_Mission_2,EEP 2,1/22/2020,3168,163,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44641,7.478149,15.601561,EEP traditionnel,X0010,NGAOUNDAYE QTIER PANA2,Ouham Pende,NGAOUNDAYE,4,EEP 1,1/22/2020,539,579,India MARK 2,Oui,Oui,
44161,4.293577,18.452949,EEP traditionnel,A2919,Sabongo 2,Ombella M'Poko,Bimbo,0,EEP 4,1/22/2020,590,100,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44770,5.615166,16.169198,EEP traditionnel,A2431,Mbormo,Nana-Mambere,Baoro,NM_Mission_1,EEP 3,1/22/2020,600,250,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44164,4.12852,18.242824,EEP traditionnel,Z0013,Sakoulou Hopital,LOBAYE,Mbaïki,1,EEP 4,1/22/2020,540,90,India MARK 2,Non,Oui,
44404,4.901125,18.682351,Visite de suivi,Z227,GBELET,Ombella M'Poko,Damara,1,EEP 2,1/22/2020,275,43,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44773,5.534647,15.941662,EEP traditionnel,F1465,Zawa 2,Nana-Mambere,Baoro,NM_Mission_1,EEP 3,1/22/2020,267,267,Vergnet HPV 60,Non,Oui,
44407,4.802975,18.641079,EEP traditionnel,A1581,Gbago 2,Ouham Pende,Bozoum,OM_Mission_1,EEP 2,1/22/2020,3612,213,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44410,4.870403,18.673566,EEP traditionnel,R620,Leya B,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/23/2020,513,85,Vergnet HPV 60,Oui,"Oui, mais pas correctement",
44413,4.853544,18.662332,EEP traditionnel,A3298,Grebeu Mouanda,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/23/2020,468,53,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44167,4.182733,18.237223,EEP traditionnel,A1794,PESSELE TOURE,Lobaye,Mbaiki,1,EEP 4,1/23/2020,300,100,Vergnet HPV 60,Oui,Oui,
44194,4.208143,18.252393,EEP traditionnel,Z009,Bossongo Plantation,LOBAYE,Mbaïki,1,EEP 4,1/23/2020,611,100,India MARK 2,Oui,Oui,
44776,5.9697,15.679585,EEP traditionnel,F1696,Dikofio,Nana-Mambere,Bouar,2,EEP 3,1/23/2020,332,0,Vergnet HPV 60,Non,Oui,
44197,4.20973,18.252701,EEP traditionnel,Z008,Bossongo 3,LOBAYE,Mbaïki,1,EEP 4,1/23/2020,1600,100,Vergnet HPV 60,Oui,Oui,
44068,4.309956,18.414719,Visite Animateur,A1693,Sekia Dale,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,1/23/2020,500,480,Vergnet HPV 60,Oui,Oui,
44071,4.311521,18.412609,Visite Animateur,R515,Sekia Dale 2,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,1/23/2020,1200,1180,Vergnet HPV 60,Non,Non,
44074,4.310621,18.40996,Visite Animateur,A1712,Sekia Dale,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,1/23/2020,890,884,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44644,6.730811,15.535258,EEP traditionnel,X0017,SANGRE-PENDE,Ouham Pende,BOCARANGA,6,EEP 1,1/23/2020,125,125,India MARK 2,"Oui, mais pas correctement",Oui,
44077,4.309106,18.388972,Visite Animateur,K001,YABORO QUARTIER GBAYA,Ombella M'Poko,Bimbo,Mission 1 peripherie,Animateur Moto 1,1/23/2020,1800,1800,India MARK 2,Oui,Oui,
44779,5.973099,15.682928,EEP traditionnel,F1670,DIKOFIO Village .,Nana-Mambere,Bouar,2,EEP 3,1/23/2020,367,500,Vergnet Hydro India,Oui,Oui,
44080,4.310607,18.387077,Visite Animateur,F256,Yamboro 2A,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,1/23/2020,1670,1670,Vergnet HPV 60,Oui,Oui,
44782,5.928889,15.589029,EEP traditionnel,A1848,Bouar CBCA Banque,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,1/23/2020,6,14,Electrique,Oui,Oui,
44416,4.800875,18.640015,EEP traditionnel,A1582,Gbago 1,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/23/2020,3412,142,Vergnet HPV 60,Oui,Oui,
44785,5.929109,15.59233,Visite de suivi,F812,PAM Bouar,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,1/23/2020,0,0,Vergnet HPV 60,Non,Non,
44200,4.061125,18.202566,EEP traditionnel,A1025,Sangala 1,Lobaye,Mbaiki,1,EEP 4,1/23/2020,45,30,Vergnet HPV 60,Oui,Oui,
44419,4.878522,18.673203,EEP traditionnel,R635,Leya A,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/23/2020,485,74,Vergnet HPV 60,Oui,Oui,
44422,4.72932,18.616858,EEP traditionnel,A1586,Imohoro Sud,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/24/2020,252,64,India MARK 2,Oui,Oui,
44203,4.158169,18.23509,EEP traditionnel,A1032,Bogbate,Lobaye,Mbaiki,1,EEP 4,1/24/2020,300,100,India MARK 2,Oui,Oui,
44206,4.187225,18.237902,EEP traditionnel,A3356,Pessere,Lobaye,Mbaiki,1,EEP 4,1/24/2020,497,60,India MARK 2,Oui,Oui,
44209,4.187329,18.240065,EEP traditionnel,W071,ECOLE PESSERE,Lobaye,Mbaiki,1,EEP 4,1/24/2020,140,45,Vergnet Hydro India,Oui,Oui,
44788,5.932714,15.58582,EEP traditionnel,A1847,Bouar Centre des Femmes ches Marthe et Marie,Nana-Mambere,Bouar,3,EEP 3,1/24/2020,83,55,Electrique,Oui,Oui,
44791,5.970321,15.680354,Visite de suivi,A158,Dikofio,Nana-Mambere,Bouar,NM_Mission_2,EEP 3,1/24/2020,699,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44425,4.808456,18.644073,EEP traditionnel,R656,Gbadele B,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/24/2020,524,76,Vergnet HPV 60,Oui,Oui,
44428,4.832037,18.653104,EEP traditionnel,A3304,Ngouaka,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/24/2020,448,67,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44794,5.936289,15.619393,Visite de suivi,F1440,UNOPS Bouar 1,Nana-Mambere,Bouar,3,EEP 3,1/24/2020,34,34,Electrique,Oui,Oui,
44431,4.841784,18.65722,EEP traditionnel,A946,Pata 1,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/24/2020,217,74,Vergnet HPV 60,Oui,Oui,
44434,4.845501,18.658931,Visite de suivi,R668,Pata 2,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/24/2020,253,13,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44797,5.956068,15.529633,EEP traditionnel,W072,YOLE BOUABOUZIKI chapelle,Nana-Mambere,Bouar,3,EEP 3,1/25/2020,12500,500,India MARK 2,Oui,Oui,
44437,4.739393,18.621345,EEP traditionnel,R1056,Imohoro Ecole,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/25/2020,260,260,Vergnet HPV 60 2000,Oui,Oui,
44800,5.947261,15.508261,EEP traditionnel,A276,Doko Bodet Nouvelle Route,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/25/2020,710,250,Vergnet HPV 60,Oui,Oui,
44647,5.11026,15.947224,EEP traditionnel,A170,ZANE GBEDE,Mambere Kadei,CARNOT,4,EEP 1,1/25/2020,137,169,Vergnet HPV 60 2000,Oui,Oui,
44212,4.177634,18.234627,EEP traditionnel,A1031,Kpeketo,Lobaye,Mbaiki,1,EEP 4,1/25/2020,1200,120,India MARK 2,Oui,Oui,
44803,5.909639,15.454233,EEP traditionnel,W019,Yenga Village Centre,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/25/2020,696,750,Vergnet HPV 60,Oui,Oui,
44215,4.173048,18.233113,EEP traditionnel,A731,Tongolo,Lobaye,Mbaiki,1,EEP 4,1/25/2020,650,60,India MARK 2,Oui,Oui,
44440,4.723039,18.613212,Visite de suivi,A1573,Malet,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/25/2020,210,210,India MARK 2,Non,Non,
44218,4.131002,18.243072,EEP traditionnel,A1024,Sakoulou,Lobaye,Mbaiki,1,EEP 4,1/25/2020,260,70,India MARK 2,Oui,Oui,
44806,5.902684,15.452538,EEP traditionnel,A264,Yenga MC,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/25/2020,400,400,Vergnet HPV 60,Oui,Oui,
44221,4.094617,18.230227,EEP traditionnel,A741,Mbombe Boyama 2,Lobaye,Mbaiki,1,EEP 4,1/25/2020,340,80,India MARK 2,Oui,Oui,
44650,4.961648,15.910965,EEP traditionnel,A201,Kpokolita PK5,Mambere Kadei,Carnot,4,EEP 1,1/25/2020,793,0,Moino,Non,Non,
44653,4.960869,15.913314,EEP traditionnel,W079,KPOKOLITA 3site des deplacés,Mambere Kadei,CARNOT,4,EEP 1,1/25/2020,914,160,India MARK 2,Non,Oui,
44443,4.736487,18.619432,Visite de suivi,A3299,Imohoro Marche,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/25/2020,248,200,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44446,4.777198,18.627898,EEP traditionnel,R671,Gbayl Imohoro,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/25/2020,470,400,Vergnet HPV 60 2000,"Oui, mais pas correctement",Oui,
44809,5.917901,15.471644,EEP traditionnel,W053,BEGA GOUFFOU,Nana-Mambere,Bouar,4,EEP 3,1/26/2020,620,620,India MARK 2,Oui,Oui,
44812,5.901472,15.419503,EEP traditionnel,Y64,DAÏ Yambélé,Nana-Mambere,Bouar,4,EEP 3,1/26/2020,270,900,India MARK 2,Non,Non,
45001,5.90269,15.414924,EEP traditionnel,W037,Dai Boyet,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/26/2020,400,0,India MARK 2,Non,Oui,
44815,5.838548,15.315421,EEP traditionnel,A834,Ngoret,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/26/2020,700,640,India MARK 2,"Oui, mais pas correctement","Oui, mais pas correctement",
44818,5.855777,15.350931,EEP traditionnel,Y65,YAKETE BAÏ,Nana-Mambere,Bouar,4,EEP 3,1/26/2020,1000,800,Vergnet HPV 60,Non,Oui,
44449,4.839158,18.656682,EEP traditionnel,R674,Pata 3,Ombella M'Poko,Damara,OM_Mission_1,EEP 2,1/27/2020,380,75,Vergnet HPV 60,Oui,Oui,
44821,5.88216,15.387954,EEP traditionnel,F682,Serengoto,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/27/2020,700,650,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44656,4.944541,15.881579,EEP traditionnel,A166,Donoum,Mambere Kadei,Carnot,4,EEP 1,1/27/2020,0,0,Vergnet HPV 60 2000,Oui,Oui,
44452,4.781119,18.62867,EEP traditionnel,A3297,Ladoumi Gbayelle,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/27/2020,815,815,Vergnet HPV 60,Non,Oui,
44224,4.084972,18.220631,EEP traditionnel,Z0015,Boyali 1,LOBAYE,Mbaïki,1,EEP 4,1/27/2020,650,60,India MARK 2,Oui,Oui,
44659,4.94508,15.890416,EEP traditionnel,A2135,Ajax 1,Mambere Kadei,Carnot,4,EEP 1,1/27/2020,647,0,Moino,Non,Non,
44227,4.08734,18.222564,EEP traditionnel,Z0014,Boyali 2,LOBAYE,,Mbaïki,EEP 4,1/27/2020,350,90,India MARK 2,Oui,Oui,
44230,4.0909,18.225287,EEP traditionnel,A1030,Boyoma 2,Lobaye,Mbaiki,1,EEP 4,1/27/2020,300,50,India MARK 2,Oui,Oui,
44824,5.840664,15.304609,EEP traditionnel,W020,Bea Marche,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/27/2020,856,700,Vergnet HPV 60,Oui,Oui,
44662,4.936863,15.876865,EEP traditionnel,A192,Hopital de Carnot,Mambere Kadei,Carnot,4,EEP 1,1/27/2020,79605,7176,Vergnet HPV 60 2000,Oui,Oui,
44827,5.836711,15.300191,EEP traditionnel,A137,Bea EEB,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/27/2020,150,150,Vergnet Hydro India,Oui,Oui,
44455,4.7045,18.601688,Visite de suivi,A1579,Gbah 2,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/27/2020,364,78,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44665,4.93327,15.876866,EEP traditionnel,A167,Carnot MC Ecole Cathechiste,Mambere Kadei,Carnot,4,EEP 1,1/27/2020,5,5,Vergnet HPV 60 2000,Oui,Oui,
44458,4.677528,18.576917,Visite de suivi,A1575,Gbango 3 Place,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/27/2020,835,67,Vergnet HPV 60,Oui,Oui,
44461,4.671033,18.568875,EEP traditionnel,A1576,Gbango Ecole,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/27/2020,1243,285,Vergnet HPV 60,Oui,Oui,
44464,4.703698,18.601157,EEP traditionnel,A1580,Gbah,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/27/2020,623,86,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44668,4.939436,15.879489,EEP traditionnel,A171,Carnot EEB,Mambere Kadei,Carnot,4,EEP 1,1/27/2020,123,145,Vergnet HPV 60 2000,Oui,Oui,
44233,4.056115,18.193828,EEP traditionnel,A1026,Pissa Leboko Arabe,Lobaye,Mbaiki,1,EEP 4,1/27/2020,3000,100,Vergnet HPV 60,Oui,Oui,
44830,5.834037,15.296909,EEP traditionnel,A3082,Bea PDSV,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/27/2020,550,0,Vergnet HPV 60 2000,Non,Oui,
44671,4.950884,15.87513,EEP traditionnel,Y63,CARNOT AP marcher musulman,Mambere Kadei,CARNOT,4,EEP 1,1/27/2020,2280,563,Vergnet HPV 60 2000,Oui,Oui,
44236,4.054114,18.194765,EEP traditionnel,Z0031,Pissa Beyon,LOBAYE,Mbaïki,1,EEP 4,1/28/2020,560,100,India MARK 2,Oui,Oui,
44239,4.056556,18.197537,EEP traditionnel,A1716,Pissa Sangala,Lobaye,Mbaiki,1,EEP 4,1/28/2020,900,120,India MARK 2,Oui,Oui,
44833,5.823308,15.273893,EEP traditionnel,W054,ECOLE KELLA BOKPANE gallo,Nana-Mambere,Bouar,W054,EEP 3,1/28/2020,930,930,India MARK 2,Non,Oui,
44467,4.67068,18.568063,Visite de suivi,A1574,Gbango Place,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/28/2020,231,23,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44470,4.627236,18.543387,EEP traditionnel,A782,Ngounza,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/28/2020,1263,153,Vergnet Hydro India,Oui,Oui,
44473,4.642452,18.549276,EEP traditionnel,A2733,Ngoundji 1,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/28/2020,213,46,Vergnet HPV 60,Oui,Oui,
44674,4.940724,15.852934,EEP traditionnel,F2262,MAYER,Mambere Kadei,CARNOT,4,EEP 1,1/28/2020,395,0,Vergnet HPV 60 2000,Oui,"Oui, mais pas correctement",
44836,5.821509,15.252521,EEP traditionnel,A3273,Zoungbe,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/28/2020,402,350,India MARK 2,Non,Oui,
44677,4.918414,15.848688,EEP traditionnel,A241,Nzembe 1 Nord,Mambere Kadei,Carnot,4,EEP 1,1/28/2020,1280,157,Vergnet HPV 60,Non,Oui,
44839,5.819318,15.199856,EEP traditionnel,W074,CENTRE DE SANTE DE GAROUA-SOUGBENE,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/28/2020,500,350,India MARK 2,Oui,Oui,
44476,4.657225,18.559646,Visite de suivi,A791,Trangue Gbaya 2A,Ombella M'Poko,Bimbo,OM_Mission_1,EEP 2,1/28/2020,612,64,Vergnet HPV 60,Oui,Oui,
44242,4.963101,17.931245,Visite de suivi,A586,BOZOUBOLO 1,Ombella M'Poko,Boali,2,EEP 4,1/28/2020,0,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44245,4.894372,17.987786,EEP traditionnel,A679,Arande,Ombella M'Poko,Boali,0,EEP 4,1/28/2020,3000,120,Vergnet HPV 60,Non,Oui,
44842,5.821635,15.200461,EEP traditionnel,A182,Garoua Gazouina,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/28/2020,850,450,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44845,5.81784,15.19119,EEP traditionnel,W055,YANGAi,Nana-Mambere,Bouar,4,EEP 3,1/28/2020,670,850,Vergnet HPV 60,Non,Oui,
44248,4.670494,18.208129,EEP traditionnel,A568,Bougoula 2,Ombella M'Poko,Boali,0,EEP 4,1/29/2020,1095,120,Vergnet HPV 60,Non,Oui,
44680,4.914517,15.84855,EEP traditionnel,F2259,Djembe 2B,Mambere Kadei,CARNOT,4,EEP 1,1/29/2020,1280,258,Vergnet HPV 60,Oui,Oui,
44683,4.894738,15.821483,EEP traditionnel,A235,Ngogbara,Mambere Kadei,Carnot,4,EEP 1,1/29/2020,356,382,Vergnet HPV 60,Non,Oui,
44848,5.802447,15.173591,EEP traditionnel,F120,Gallo Boyan 2 Fiokoro,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/29/2020,500,350,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44851,5.800878,15.171378,EEP traditionnel,A179,Gallo Boyang Centre,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/29/2020,860,700,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44479,4.570944,18.385516,EEP traditionnel,Z001,Bondegbe,Ombella M'Poko,Bimbo,OM_Mission_3,EEP 2,1/29/2020,336,47,India MARK 2,Non,Oui,
44854,5.805173,15.176719,EEP traditionnel,W057,GALLO 3,Nana-Mambere,Bouar,4,EEP 3,1/29/2020,350,250,India MARK 2,Oui,Oui,
44689,4.910807,15.848722,EEP traditionnel,F2256,Ndjembe 2A,Mambere Kadei,CARNOT,4,EEP 1,1/29/2020,1280,248,Vergnet HPV 60,Oui,Oui,
44251,4.458488,18.523824,EEP traditionnel,A2762,Eglise Christienisme Celeste,Ombella M'Poko,Bimbo,2,EEP 4,1/29/2020,500,120,Vergnet HPV 60,Oui,Oui,
44857,5.800535,15.169793,EEP traditionnel,A178,Gallo Ecole,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/29/2020,1200,900,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44254,4.44563,18.529504,EEP traditionnel,A2289,BANGUI PK 10,Ombella M'Poko,Bimbo,2,EEP 4,1/30/2020,350,45,Vergnet HPV 60,Oui,Oui,
44860,5.785608,15.077505,EEP traditionnel,W025,FAMBELE ECOLE,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/30/2020,589,589,India MARK 2,Oui,Oui,
44863,5.792233,15.023083,EEP traditionnel,A205,Lokoti Bangui B,Nana-Mambere,Bouar,NM_Mission_4,EEP 3,1/30/2020,250,250,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44686,4.893106,15.840504,EEP traditionnel,A198,Kouisso,Mambere Kadei,Carnot,4,EEP 1,1/29/2020,57,57,Vergnet HPV 60,Oui,Oui,
44692,4.853691,15.809025,EEP traditionnel,F2253,GANLI,Mambere Kadei,CARNOT,4,EEP 1,1/30/2020,842,842,Vergnet HPV 60,Oui,Oui,
44695,4.845239,15.820775,EEP traditionnel,F1810,TOUTOUBOU ECOLE,Mambere Kadei,CARNOT,4,EEP 1,1/30/2020,0,0,Vergnet HPV 60 2000,Oui,Oui,
44698,4.688662,15.811717,EEP traditionnel,A222,Ndangolo,Mambere Kadei,Carnot,4,EEP 1,1/30/2020,0,0,Vergnet HPV 60 2000,Oui,Oui,
44866,5.794475,15.113471,EEP traditionnel,A181,Garga Mbongo,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/31/2020,800,250,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44869,5.7855,15.074734,EEP traditionnel,A175,Bambele 1,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,1/31/2020,340,250,Vergnet HPV 60,Oui,Oui,
44872,5.792526,15.01642,EEP traditionnel,W026,Centre de Sante Lokoti Bangui,Nana-Mambere,Baboua,4,EEP 3,1/31/2020,569,569,Vergnet HPV 60,Oui,Oui,
44737,4.312754,18.486583,EEP traditionnel,R857,Zilla 3,Ombella M'Poko,Bimbo,E.e.p 2,EEP 2,1/31/2020,1455,780,Vergnet HPV 60,Non,"Oui, mais pas correctement",
44740,4.455499,18.518498,EEP traditionnel,A828,Zacko 2,Ombella M'Poko,Bimbo,E.e.p 2,EEP 2,1/31/2020,2540,1800,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44875,5.791286,15.015735,EEP traditionnel,A204,Lokoti Bangui Centre A,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/1/2020,360,250,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44878,5.807349,15.002846,EEP traditionnel,A130,Barde,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/1/2020,1176,900,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44881,5.824196,14.954761,EEP traditionnel,A224,Ndiba 2,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/2/2020,250,250,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44884,5.823639,14.95389,EEP traditionnel,A223,Ndiba,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/2/2020,1350,1200,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44887,5.806005,14.836577,EEP traditionnel,A124,Baboua Camping,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/2/2020,800,800,Vergnet HPV 60,Oui,Oui,
44890,5.813072,14.933182,EEP traditionnel,A206,Lokoti Zalingo,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,500,300,Vergnet HPV 60,Non,Oui,
44893,5.823308,14.950283,EEP traditionnel,W031,Ndiba Centre de Sante,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,400,220,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44896,5.823327,14.956722,EEP traditionnel,W029,Ndiba Lokoti Bangui,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,600,390,India MARK 2,Oui,Oui,
44899,5.800973,14.843655,Visite de suivi,A126,Baboua Tongo Ecole Maternelle,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,0,0,India MARK 2,Non,Désactiver cette point d'eau,
44902,5.800623,14.84368,EEP traditionnel,A2273,Baboua MC Peres,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,250,250,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44905,5.802634,14.843394,Visite de suivi,W032,Baboua Soumanguere,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/3/2020,250,0,Vergnet HPV 60,Non,Désactiver cette point d'eau,
44908,5.785017,15.07547,EEP traditionnel,A176,Fambele 2,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/4/2020,200,200,Vergnet HPV 60,Oui,Oui,
44911,5.784847,15.076998,EEP traditionnel,A3368,Fambele 3,Nana-Mambere,Baboua,NM_Mission_4,EEP 3,2/4/2020,450,450,Vergnet HPV 60,Oui,Oui,
44914,5.924674,15.587754,EEP traditionnel,F86,Bouar Fatima,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,2/5/2020,1400,2000,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
44917,5.894831,15.72343,EEP traditionnel,A161,Doaka EEB,Nana-Mambere,Bouar,NM_Mission_2,EEP 3,2/5/2020,180,180,Vergnet HPV 60,Non,Oui,
44719,3.91855,15.501222,EEP traditionnel,A339,MONLÉMBÉ BONAVENTUR,Mambere Kadei,SOSSO -NAKOMBO,Moto_Berberati_Mission_3,EEP Moto 1,2/5/2020,3000,2000,Vergnet HPV 60,Non,Oui,
44722,4.312215,18.3944,Visite Animateur,F255,Yamboro 2C,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,2/5/2020,400,350,India MARK 2,"Oui, mais pas correctement","Oui, mais pas correctement",
44725,4.31778,18.455992,Visite Animateur,A2272,Samba 2B,Ombella M'Poko,Bimbo,Moto_Bangui_Mission_1,Animateur Moto 1,2/5/2020,980,976,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
44728,4.319168,18.45754,Visite Animateur,K0002,Saint mathieu,Ombella M'Poko,,Mission 1 peripherie,Animateur Moto 1,2/6/2020,680,680,India MARK 2,"Oui, mais pas correctement","Oui, mais pas correctement",
44920,5.67797,16.636586,EEP traditionnel,F333,Bossemptele Centre,Ouham Pende,Bossemtele,OP_Mission_1,EEP 3,2/6/2020,2000,1500,Vergnet HPV 60,Non,Oui,
44731,4.318622,18.456737,Visite Animateur,A248,Samba 1,Ombella M'Poko,,Moto_Bangui_Mission_1,Animateur Moto 1,2/6/2020,1200,800,India MARK 2,Oui,Oui,
